year_manufactured,brand,model,km_tra,fuel,trans,rto,emi,sale_price
2017,Hyundai,Creta,32846,Diesel,Manual,West Bengal,13347.0,600000.0
2018,Jeep,Compass,98806,Diesel,Manual,Maharashtra,14819.0,758000.0
2018,Maruti,IGNIS,111990,Petrol,Manual,Gujarat,5845.0,263000.0
2014,Volkswagen,Vento,120837,Diesel,Manual,Karnataka,13793.0,293000.0
2016,Honda,Amaze,67123,Petrol,Manual,Delhi,6796.0,306000.0
2021,Tata,ALTROZ,55663,Petrol,Manual,Telangana,7661.0,434000.0
2019,Tata,Tiago,73510,Petrol,Manual,Gujarat,5728.0,325000.0
2019,KIA,SELTOS,48433,Diesel,Manual,Tamil Nadu,13784.0,805000.0
2015,Hyundai,Eon,66389,Petrol,Manual,Kerala,3529.0,134000.0
2019,Hyundai,VENUE,46131,Petrol,Manual,Delhi,8297.0,470000.0
2018,Tata,Tiago,120004,Diesel,Manual,Punjab,6429.0,289000.0
2018,Tata,Tiago,48517,Petrol,Manual,Tamil Nadu,6267.0,355000.0
2021,Nissan,MAGNITE,50236,Petrol,Manual,Karnataka,9528.0,540000.0
2014,Chevrolet,Beat,132192,Diesel,Manual,Tamil Nadu,6826.0,145000.0
2016,Hyundai,Eon,53770,Petrol,Manual,Haryana,3804.0,171000.0
2018,Hyundai,Grand i10,54740,Petrol,Manual,Maharashtra,7079.0,401000.0
2019,Maruti,Dzire,85316,Petrol,Manual,Gujarat,8082.0,458000.0
2014,Nissan,Terrano,89244,Diesel,Manual,Maharashtra,12134.0,258000.0
2018,Maruti,Swift,85881,Petrol,Auto,Delhi,7442.0,422000.0
2018,Maruti,Celerio,94692,Petrol,Auto,Karnataka,5812.0,329000.0
2016,Toyota,Corolla Altis,73979,Petrol,Manual,Gujarat,10677.0,480000.0
2018,Hyundai,Creta,54320,Petrol,Auto,Haryana,11636.0,659000.0
2021,Hyundai,GRAND I10 NIOS,18910,Petrol,Manual,Tamil Nadu,9144.0,518000.0
2016,Maruti,Baleno,75879,Petrol,Manual,Karnataka,10744.0,483000.0
2022,Hyundai,GRAND I10 NIOS,23578,Petrol,Manual,Chandigarh,8293.0,470000.0
2023,Maruti,Celerio,45563,Petrol,Auto,Maharashtra,7185.0,407000.0
2020,Hyundai,NEW SANTRO,120427,Petrol,Manual,West Bengal,6558.0,295000.0
2017,Maruti,IGNIS,63197,Petrol,Auto,Karnataka,7567.0,387000.0
2014,Honda,Brio,29359,Petrol,Manual,Delhi,6610.0,199000.0
2016,Volkswagen,Ameo,112892,Diesel,Manual,Tamil Nadu,9349.0,355000.0
2014,Hyundai,Grand i10,84158,Petrol,Manual,Kerala,7034.0,212000.0
2017,Maruti,Vitara Brezza,145232,Diesel,Manual,Rajasthan,12123.0,545000.0
2017,Volkswagen,Ameo,95740,Petrol,Manual,Maharashtra,7371.0,377000.0
2019,MG,HECTOR,52204,Petrol,Auto,Haryana,14451.0,844000.0
2014,Maruti,Swift,31497,Petrol,Manual,Uttar Pradesh,9459.0,285000.0
2021,Hyundai,NEW I20,32918,Petrol,Auto,Delhi,10668.0,604000.0
2017,Maruti,Wagon R 1.0,36704,Petrol,Manual,Tamil Nadu,6272.0,321000.0
2022,Tata,NEXON,53077,Diesel,Manual,Punjab,12004.0,680000.0
2019,Maruti,Alto 800,30088,Petrol,Manual,Gujarat,4855.0,275000.0
2020,Maruti,Baleno,133187,Petrol,Manual,Uttar Pradesh,9565.0,430000.0
2016,Honda,Jazz,76154,Petrol,Manual,Karnataka,7652.0,344000.0
2013,Honda,City,149648,Petrol,Manual,Maharashtra,9885.0,210000.0
2017,Hyundai,Grand i10,100173,Petrol,Manual,Tamil Nadu,8520.0,383000.0
2015,Mahindra,XUV500,76338,Diesel,Manual,Gujarat,13959.0,420000.0
2021,Tata,TIGOR,23482,Petrol,Manual,Rajasthan,6796.0,385000.0
2018,Tata,NEXON,96091,Petrol,Manual,Rajasthan,7767.0,440000.0
2021,Maruti,Vitara Brezza,78672,Petrol,Manual,Tamil Nadu,11298.0,640000.0
2022,Skoda,SLAVIA,41251,Petrol,Manual,Uttar Pradesh,17623.0,1029000.0
2021,Tata,NEXON,56481,Petrol,Auto,Delhi,12948.0,733000.0
2016,Hyundai,Creta,114301,CNG,Manual,Maharashtra,19969.0,601000.0
2014,Maruti,Alto K10,21521,Petrol,Manual,Uttar Pradesh,6311.0,190000.0
2015,Honda,City,82525,Petrol,Manual,Gujarat,9612.0,365000.0
2015,Honda,Amaze,30260,CNG,Manual,Maharashtra,11298.0,240000.0
2023,KIA,CARENS,15169,Diesel,Manual,Gujarat,20011.0,1169000.0
2014,Hyundai,i10,30359,Petrol,Manual,Maharashtra,5879.0,177000.0
2020,Maruti,Ciaz,98429,CNG,Manual,Uttar Pradesh,10403.0,589000.0
2013,Hyundai,Grand i10,40922,Petrol,Manual,Karnataka,9838.0,209000.0
2018,Maruti,Baleno,47096,Petrol,Manual,Maharashtra,7961.0,451000.0
2018,Ford,Figo Aspire,93224,Diesel,Manual,Telangana,6158.0,315000.0
2016,Maruti,Wagon R 1.0,149449,Petrol,Manual,Maharashtra,4800.0,216000.0
2020,Renault,Duster,57835,Petrol,Manual,Karnataka,10155.0,575000.0
2021,Tata,ALTROZ,37476,Petrol,Manual,Uttar Pradesh,8685.0,492000.0
2018,Honda,WR-V,67815,Petrol,Manual,Telangana,7591.0,430000.0
2020,Hyundai,GRAND I10 NIOS,53521,Petrol,Auto,Maharashtra,8703.0,493000.0
2017,Maruti,Alto K10,82767,Petrol,Auto,Karnataka,4907.0,251000.0
2021,Renault,Duster,37689,Petrol,Manual,Tamil Nadu,11651.0,660000.0
2019,Renault,TRIBER,83002,Petrol,Manual,Haryana,5084.0,288000.0
2016,Maruti,Celerio,31491,Petrol,Auto,Uttar Pradesh,6562.0,295000.0
2014,Hyundai,i10,59961,Petrol,Manual,Maharashtra,5952.0,179000.0
2020,MG,HECTOR,64147,Diesel,Manual,Telangana,16501.0,964000.0
2018,Hyundai,Elite i20,43038,Petrol,Manual,Karnataka,7681.0,435000.0
2023,Mahindra,Thar,27242,Petrol,Auto,Telangana,21403.0,1250000.0
2019,Tata,NEXON,29568,Petrol,Auto,Maharashtra,9200.0,521000.0
2019,Maruti,Ertiga,67274,Petrol,Manual,Delhi,12969.0,735000.0
2013,Maruti,Alto K10,46449,Petrol,Manual,Kerala,6920.0,147000.0
2019,MG,HECTOR,95164,Diesel,Manual,Karnataka,15013.0,877000.0
2024,Tata,ALTROZ,5402,Petrol,Manual,Maharashtra,14023.0,819000.0
2014,Hyundai,Grand i10,44976,Petrol,Manual,Delhi,6842.0,206000.0
2014,Honda,Brio,83675,Petrol,Manual,Delhi,6012.0,181000.0
2017,Tata,Tiago,109635,CNG,Auto,Karnataka,8822.0,335000.0
2018,Maruti,Wagon R 1.0,48749,Petrol,Auto,Karnataka,6284.0,356000.0
2017,Maruti,Vitara Brezza,74011,Diesel,Manual,Karnataka,15126.0,680000.0
2021,Mahindra,XUV300,81586,Petrol,Auto,Karnataka,11086.0,628000.0
2020,Tata,Tiago,77018,Petrol,Manual,Haryana,5856.0,332000.0
2022,Skoda,KUSHAQ,79930,Petrol,Auto,Gujarat,13841.0,808000.0
2020,Maruti,S PRESSO,16062,Petrol,Auto,Tamil Nadu,6823.0,386000.0
2015,Hyundai,Creta,66649,Petrol,Manual,Telangana,14704.0,558000.0
2016,Renault,Kwid,55410,Petrol,Auto,Maharashtra,4605.0,207000.0
2018,Maruti,Celerio X,13586,Petrol,Auto,Maharashtra,6963.0,394000.0
2017,Volkswagen,Ameo,38247,Petrol,Manual,Maharashtra,6729.0,344000.0
2013,Hyundai,i10,57551,Petrol,Manual,Karnataka,9933.0,211000.0
2013,Maruti,Wagon R 1.0,58557,Petrol,Manual,Andhra Pradesh,9273.0,197000.0
2013,Hyundai,Verna,76331,Petrol,Manual,Maharashtra,15440.0,328000.0
2014,Maruti,Swift Dzire,52245,Petrol,Manual,Uttar Pradesh,9969.0,300000.0
2019,Hyundai,Creta,38773,Petrol,Manual,Karnataka,14657.0,856000.0
2021,Maruti,Baleno,19043,Petrol,Manual,Karnataka,11157.0,632000.0
2012,Hyundai,New Elantra,87134,Diesel,Auto,Gujarat,,285000.0
2017,Maruti,Dzire,99741,Petrol,Auto,Karnataka,8504.0,435000.0
2017,Datsun,Redi Go,45763,Petrol,Manual,Delhi,2952.0,151000.0
2018,Tata,NEXON,77098,Petrol,Manual,Telangana,8209.0,465000.0
2013,Honda,Amaze,76793,Petrol,Manual,Gujarat,10356.0,220000.0
2014,Honda,City,117962,Petrol,Manual,Maharashtra,10330.0,311000.0
2020,Tata,Tiago,18213,Petrol,Manual,Maharashtra,7268.0,412000.0
2017,Honda,City,57720,Petrol,Auto,Karnataka,13151.0,673000.0
2013,Volkswagen,Vento,51547,Petrol,Manual,Karnataka,15111.0,321000.0
2019,Maruti,Baleno,60923,Petrol,Manual,Haryana,6357.0,360000.0
2018,Hyundai,Creta,82607,Petrol,Manual,Haryana,10273.0,582000.0
2017,Maruti,Wagon R 1.0,37754,Petrol,Manual,Delhi,5040.0,258000.0
2015,Volkswagen,Polo,34158,Petrol,Manual,Maharashtra,9401.0,357000.0
2020,Ford,FREESTYLE,32553,Diesel,Manual,Karnataka,9003.0,510000.0
2018,Maruti,Ertiga,27863,Diesel,Manual,Punjab,11183.0,572000.0
2019,Hyundai,VENUE,38118,CNG,Manual,Telangana,11869.0,607000.0
2014,Maruti,Swift,37358,Petrol,Manual,Karnataka,12854.0,387000.0
2024,Maruti,Alto K10,18473,Petrol,Manual,Delhi,6974.0,395000.0
2023,Hyundai,VENUE,30571,Petrol,Manual,Delhi,11916.0,675000.0
2021,Ford,FREESTYLE,87300,Petrol,Manual,Maharashtra,6990.0,396000.0
2015,Hyundai,Verna,111010,Diesel,Manual,Tamil Nadu,14919.0,449000.0
2017,Maruti,Alto 800,82817,Petrol,Manual,Gujarat,3880.0,198000.0
2018,Ford,Ecosport,82922,Petrol,Auto,Haryana,7079.0,401000.0
2019,Datsun,Redi Go,19665,Petrol,Manual,Gujarat,3029.0,172000.0
2015,Ford,Ecosport,54642,Petrol,Manual,Delhi,9138.0,347000.0
2024,Renault,TRIBER,17563,Petrol,Manual,Chandigarh,9038.0,512000.0
2017,Maruti,Baleno,86212,Diesel,Manual,Karnataka,11389.0,512000.0
2022,Tata,ALTROZ,37837,Diesel,Manual,Uttar Pradesh,8719.0,446000.0
2015,Hyundai,Grand i10,48644,Petrol,Manual,Maharashtra,7373.0,280000.0
2011,Maruti,Alto,103220,Petrol,Manual,Kerala,,125000.0
2018,Hyundai,Elite i20,53812,Petrol,Auto,Karnataka,8950.0,507000.0
2017,Ford,Figo Aspire,59222,Petrol,Manual,Delhi,5220.0,267000.0
2013,Maruti,Wagon R 1.0,18175,Petrol,Manual,West Bengal,9885.0,210000.0
2014,Maruti,Swift,96432,Petrol,Manual,Gujarat,8355.0,252000.0
2013,Maruti,Wagon R 1.0,65863,CNG,Manual,Maharashtra,,215000.0
2014,Maruti,Alto 800,37650,Petrol,Manual,Tamil Nadu,6610.0,199000.0
2017,Nissan,Micra,38065,Petrol,Auto,Karnataka,7278.0,372000.0
2020,Maruti,Dzire,148469,Petrol,Manual,Maharashtra,9765.0,439000.0
2022,Tata,NEXON,60449,Petrol,Manual,Uttar Pradesh,12975.0,735000.0
2014,Honda,City,99563,Petrol,Auto,Karnataka,16255.0,489000.0
2018,Honda,City,92063,Petrol,Manual,Tamil Nadu,10017.0,567000.0
2015,Ford,Ecosport,107655,Diesel,Manual,Tamil Nadu,12289.0,370000.0
2022,Tata,PUNCH,45325,Petrol,Auto,Delhi,8862.0,502000.0
2017,Datsun,Redi Go,111524,Petrol,Manual,Telangana,3670.0,165000.0
2018,Datsun,Redi Go,43373,Petrol,Manual,Maharashtra,3516.0,199000.0
2018,Jeep,Compass,48146,Petrol,Manual,Maharashtra,12622.0,715000.0
2017,Tata,TIGOR,56510,Petrol,Manual,Haryana,5830.0,298000.0
2021,Datsun,Redi Go,38994,Petrol,Manual,Gujarat,3198.0,181000.0
2014,Hyundai,i10,50067,Petrol,Manual,Karnataka,9599.0,289000.0
2015,Hyundai,Grand i10,64394,Petrol,Auto,Tamil Nadu,8716.0,331000.0
2022,Maruti,Alto K10,51407,CNG,Manual,Kerala,5578.0,316000.0
2019,Nissan,Kicks,65368,Diesel,Manual,Karnataka,10945.0,620000.0
2017,Hyundai,Creta,72611,Petrol,Manual,Delhi,8915.0,456000.0
2015,Maruti,Wagon R 1.0,89234,CNG,Manual,Delhi,10968.0,233000.0
2020,Honda,City,93454,Petrol,Auto,Telangana,11487.0,651000.0
2016,Maruti,Alto K10,79244,Petrol,Manual,Haryana,4160.0,187000.0
2023,Hyundai,EXTER,40734,Petrol,Manual,Tamil Nadu,11704.0,663000.0
2019,Maruti,Swift,72438,Petrol,Auto,Telangana,8120.0,460000.0
2024,Toyota,Urban Cruiser Taisor,21390,Petrol,Manual,Karnataka,16403.0,958000.0
2022,Nissan,MAGNITE,44888,Petrol,Manual,Gujarat,8722.0,494000.0
2016,Honda,Jazz,47771,Petrol,Manual,Gujarat,6780.0,305000.0
2022,Honda,City,86355,Diesel,Manual,Maharashtra,15102.0,882000.0
2019,Tata,NEXON,55501,Petrol,Manual,Haryana,7934.0,449000.0
2019,Hyundai,Grand i10,98737,Petrol,Manual,Karnataka,7785.0,441000.0
2022,Volkswagen,VIRTUS,11979,Petrol,Auto,Maharashtra,20119.0,1175000.0
2020,Hyundai,Elite i20,13658,Petrol,Manual,Delhi,8173.0,463000.0
2019,Renault,TRIBER,61214,CNG,Manual,Delhi,6862.0,351000.0
2013,Hyundai,Eon,52458,Petrol,Manual,Karnataka,7391.0,157000.0
2014,Hyundai,Elite i20,67012,Petrol,Manual,Telangana,9831.0,296000.0
2018,Honda,Amaze,33454,CNG,Manual,Delhi,8609.0,387000.0
2013,Toyota,Etios Liva,62440,Petrol,Manual,Karnataka,12898.0,274000.0
2021,Honda,City,95752,Petrol,Auto,Uttar Pradesh,14040.0,820000.0
2023,Hyundai,Creta,70892,Petrol,Manual,Tamil Nadu,14383.0,840000.0
2022,Hyundai,GRAND I10 NIOS,56783,Petrol,Manual,West Bengal,8826.0,500000.0
2019,Ford,Ecosport,76469,Diesel,Manual,Maharashtra,11504.0,652000.0
2021,Tata,Tiago,38116,Petrol,Manual,Karnataka,7944.0,450000.0
2022,Tata,NEXON,32961,Petrol,Auto,Maharashtra,12710.0,720000.0
2021,KIA,SONET,76222,Petrol,Manual,Gujarat,10685.0,605000.0
2021,Maruti,S PRESSO,29655,Petrol,Manual,Tamil Nadu,5825.0,330000.0
2021,Maruti,Baleno,88016,Petrol,Manual,Telangana,8719.0,494000.0
2012,Maruti,Wagon R 1.0,63573,Petrol,Manual,Andhra Pradesh,15354.0,173000.0
2024,Toyota,Urban Cruiser Taisor,25573,Petrol,Auto,Telangana,16209.0,947000.0
2013,Toyota,Etios,29692,Petrol,Manual,Karnataka,16148.0,343000.0
2022,Tata,Tiago,62724,CNG,Manual,Delhi,8718.0,494000.0
2015,Ford,Ecosport,75297,Petrol,Auto,Haryana,7663.0,291000.0
2016,Maruti,Alto K10,56360,Petrol,Auto,Tamil Nadu,5561.0,250000.0
2017,Hyundai,Grand i10,103882,Petrol,Manual,Maharashtra,7630.0,343000.0
2016,Maruti,Baleno,58346,Petrol,Manual,Delhi,6740.0,303000.0
2018,Maruti,Alto 800,54561,Petrol,Manual,Gujarat,4501.0,255000.0
2017,Hyundai,Grand i10,66707,Petrol,Manual,Tamil Nadu,6843.0,350000.0
2024,Tata,TIGOR,14595,CNG,Auto,Gujarat,11858.0,672000.0
2019,Tata,TIGOR,43170,Petrol,Manual,Delhi,5684.0,322000.0
2021,Mahindra,Thar,29980,Petrol,Auto,Delhi,17722.0,1035000.0
2024,Renault,TRIBER,5354,Petrol,Manual,Karnataka,12113.0,686000.0
2018,Maruti,Ciaz,58883,Petrol,Auto,Karnataka,10027.0,568000.0
2016,Renault,Kwid,60614,Petrol,Manual,Delhi,3759.0,169000.0
2019,Maruti,Swift,60014,Petrol,Auto,West Bengal,7061.0,400000.0
2024,Hyundai,VENUE N LINE,75358,Petrol,Auto,Uttar Pradesh,14366.0,839000.0
2020,Hyundai,Elite i20,38720,Petrol,Manual,Rajasthan,8650.0,490000.0
2014,Honda,Amaze,35055,Petrol,Manual,Delhi,9039.0,272000.0
2016,Honda,Amaze,53702,Petrol,Manual,Uttar Pradesh,6006.0,270000.0
2019,Hyundai,Elite i20,49142,Petrol,Manual,Karnataka,10397.0,589000.0
2020,Maruti,Baleno,56518,Petrol,Manual,Karnataka,9532.0,540000.0
2014,Volkswagen,Polo,86989,Diesel,Manual,Karnataka,20785.0,442000.0
2014,Maruti,Alto K10,34789,Petrol,Auto,Tamil Nadu,7639.0,230000.0
2021,Renault,Kwid,82130,Petrol,Manual,Haryana,4325.0,245000.0
2015,Hyundai,Grand i10,42117,Petrol,Manual,Uttar Pradesh,6447.0,245000.0
2021,Maruti,S Cross,30141,Petrol,Auto,Karnataka,12533.0,710000.0
2022,Maruti,XL6,25129,Petrol,Auto,Telangana,17119.0,1000000.0
2014,Nissan,Terrano,79931,Diesel,Manual,Gujarat,13807.0,293000.0
2018,Honda,City,69608,Petrol,Manual,Maharashtra,9074.0,514000.0
2018,Maruti,Wagon R 1.0,94051,Petrol,Manual,Karnataka,5437.0,308000.0
2013,Maruti,Alto 800,77268,Petrol,Manual,Maharashtra,7023.0,149000.0
2017,Volkswagen,Polo,66810,Petrol,Manual,Karnataka,10253.0,524000.0
2022,KIA,SONET,40431,CNG,Manual,Haryana,13148.0,745000.0
2020,Hyundai,Creta,44067,Petrol,Auto,Gujarat,15123.0,883000.0
2020,Mahindra,XUV300,76769,Petrol,Manual,Haryana,8138.0,461000.0
2015,Hyundai,i20 Active,100416,Petrol,Manual,Maharashtra,9796.0,372000.0
2022,Tata,TIGOR,84796,CNG,Manual,Kerala,8403.0,476000.0
2022,Renault,Kwid,49570,Petrol,Manual,Karnataka,6090.0,345000.0
2020,Tata,NEXON,46430,Petrol,Manual,Bihar,10768.0,610000.0
2017,Hyundai,Creta,72393,Petrol,Manual,Gujarat,11242.0,575000.0
2018,Datsun,Redi Go,20918,Petrol,Auto,Maharashtra,4175.0,237000.0
2015,Maruti,Celerio,88158,Petrol,Auto,Maharashtra,6267.0,238000.0
2016,Mahindra,TUV300,89304,Diesel,Manual,Tamil Nadu,14058.0,534000.0
2018,Hyundai,Xcent,65504,Petrol,Manual,Gujarat,6404.0,363000.0
2016,Honda,City,86593,Petrol,Manual,Delhi,8595.0,386000.0
2016,Honda,Amaze,75014,Petrol,Manual,Delhi,6828.0,307000.0
2015,Hyundai,Elite i20,78994,Petrol,Manual,Madhya Pradesh,9875.0,375000.0
2018,Maruti,Ciaz,110082,Petrol,Auto,Karnataka,11233.0,505000.0
2022,Maruti,Swift,43123,Petrol,Manual,West Bengal,9268.0,525000.0
2019,Maruti,Alto,79039,Petrol,Manual,Gujarat,4060.0,230000.0
2019,Honda,Jazz,32715,Petrol,Auto,Haryana,7785.0,441000.0
2017,Honda,Amaze,57346,Petrol,Manual,Delhi,5862.0,300000.0
2014,Maruti,Swift,138009,Petrol,Manual,Gujarat,10380.0,313000.0
2019,Maruti,Alto,97707,CNG,Manual,Gujarat,5288.0,270000.0
2014,Maruti,Wagon R 1.0,42034,Petrol,Manual,Haryana,5215.0,157000.0
2021,Honda,City,78333,CNG,Manual,Gujarat,12180.0,690000.0
2022,Renault,Kwid,15734,Petrol,Auto,Karnataka,7449.0,422000.0
2024,Toyota,Urban Cruiser Taisor,9537,Petrol,Manual,Haryana,14682.0,857000.0
2018,Tata,NEXON,78106,Diesel,Manual,Telangana,11179.0,572000.0
2016,Tata,Nano,17041,Petrol,Auto,Karnataka,4071.0,183000.0
2016,Maruti,Ciaz,35074,Petrol,Manual,Tamil Nadu,11901.0,535000.0
2015,Mahindra,XUV500,83012,Diesel,Manual,Karnataka,26239.0,790000.0
2020,KIA,SELTOS,98426,Petrol,Manual,Uttar Pradesh,11421.0,647000.0
2021,Maruti,Baleno,59396,Petrol,Manual,Haryana,7957.0,451000.0
2017,Ford,Figo Aspire,69665,Diesel,Manual,Tamil Nadu,8208.0,369000.0
2014,Hyundai,Grand i10,61634,Petrol,Manual,Maharashtra,7499.0,226000.0
2015,Maruti,Swift,37162,Petrol,Manual,Uttar Pradesh,7894.0,300000.0
2021,Tata,NEXON,43360,Petrol,Manual,Kerala,9356.0,530000.0
2013,Nissan,Sunny,120954,Diesel,Manual,Karnataka,21590.0,243000.0
2021,Maruti,Baleno,44424,Petrol,Manual,Uttar Pradesh,10503.0,595000.0
2020,Maruti,Baleno,25691,Petrol,Manual,Uttar Pradesh,7732.0,438000.0
2021,Hyundai,AURA,26881,Petrol,Auto,Karnataka,9321.0,528000.0
2018,Hyundai,Grand i10,27261,Petrol,Manual,Haryana,5349.0,303000.0
2014,Maruti,Wagon R 1.0,60109,Petrol,Manual,Karnataka,8112.0,244000.0
2020,Maruti,New Wagon-R,48779,Petrol,Auto,Delhi,6916.0,392000.0
2019,Hyundai,Creta,50896,Petrol,Manual,Haryana,10203.0,578000.0
2014,Maruti,Wagon R 1.0,93275,Petrol,Manual,Telangana,6501.0,196000.0
2024,Toyota,Urban Cruiser Taisor,18391,Petrol,Manual,Haryana,14537.0,849000.0
2013,Maruti,Alto K10,107475,Petrol,Manual,Bihar,6355.0,135000.0
2015,Skoda,Rapid,133941,Diesel,Manual,Maharashtra,9523.0,287000.0
2023,KIA,SELTOS,45402,Petrol,Auto,Haryana,18575.0,1085000.0
2015,Hyundai,Grand i10,37228,Petrol,Manual,Karnataka,10007.0,380000.0
2018,Renault,Kwid,24622,Petrol,Auto,Maharashtra,4890.0,277000.0
2020,Renault,TRIBER,86245,Petrol,Manual,Telangana,7661.0,434000.0
2023,KIA,CARENS,35362,Petrol,Manual,Maharashtra,17191.0,1004000.0
2015,Honda,City,55331,Petrol,Manual,Delhi,9138.0,347000.0
2017,Mahindra,XUV500,99718,Diesel,Manual,Uttar Pradesh,11324.0,509000.0
2016,Renault,Kwid,67389,Petrol,Manual,Kerala,3804.0,171000.0
2021,Renault,Kwid,51026,Petrol,Auto,Karnataka,5996.0,340000.0
2017,Maruti,Wagon R 1.0,73694,Petrol,Manual,Delhi,5005.0,256000.0
2019,Tata,NEXON,40741,Petrol,Manual,Delhi,8562.0,485000.0
2021,Maruti,S PRESSO,26385,Petrol,Manual,Haryana,5278.0,299000.0
2016,Honda,City,74536,Petrol,Manual,Maharashtra,9098.0,409000.0
2014,Maruti,Swift,91395,Petrol,Manual,Tamil Nadu,10961.0,330000.0
2017,Mahindra,XUV500,57879,Diesel,Manual,Uttar Pradesh,12234.0,550000.0
2022,MG,HECTOR,41170,Petrol,Auto,Haryana,20419.0,1193000.0
2022,Tata,Tiago,24686,CNG,Manual,Maharashtra,7873.0,446000.0
2019,Tata,TIGOR,24930,Petrol,Auto,Maharashtra,6832.0,387000.0
2012,Volkswagen,Vento,93952,Diesel,Manual,Maharashtra,,216000.0
2021,Tata,NEXON,41837,Petrol,Auto,Karnataka,13063.0,740000.0
2021,Maruti,Ciaz,78666,Petrol,Manual,West Bengal,9444.0,535000.0
2017,Hyundai,Elite i20,52163,Petrol,Manual,Kerala,8407.0,430000.0
2020,Tata,NEXON,71627,Petrol,Manual,Maharashtra,10856.0,615000.0
2017,Maruti,Swift,74732,Petrol,Manual,West Bengal,5921.0,303000.0
2018,Renault,Duster,36054,Petrol,Manual,Karnataka,9991.0,566000.0
2017,Tata,Tiago,54305,Petrol,Manual,Tamil Nadu,6045.0,309000.0
2016,Hyundai,Elite i20,35991,Petrol,Manual,West Bengal,7791.0,350000.0
2016,Hyundai,Elite i20,96325,Diesel,Manual,Karnataka,12351.0,469000.0
2018,Maruti,Alto 800,80469,Petrol,Manual,Telangana,3636.0,206000.0
2017,Hyundai,Creta,119062,Petrol,Manual,Karnataka,13302.0,598000.0
2023,Hyundai,GRAND I10 NIOS,16697,Petrol,Manual,Karnataka,11782.0,667000.0
2021,Toyota,Innova Crysta,102341,Diesel,Manual,Uttar Pradesh,45550.0,2095000.0
2016,Honda,City,111496,Petrol,Manual,West Bengal,8008.0,360000.0
2023,Honda,Amaze,49814,Petrol,Manual,Telangana,11647.0,660000.0
2021,Hyundai,Creta,47624,Petrol,Manual,Karnataka,18642.0,1089000.0
2022,Skoda,KUSHAQ,32356,Petrol,Manual,Karnataka,14948.0,873000.0
2016,Maruti,Baleno,69973,Petrol,Manual,Kerala,9565.0,430000.0
2021,Mahindra,XUV300,62543,Diesel,Manual,Karnataka,14537.0,849000.0
2018,Hyundai,Grand i10,36806,Petrol,Manual,Delhi,5614.0,318000.0
2018,Maruti,Celerio X,46076,Petrol,Auto,Maharashtra,5878.0,333000.0
2019,Skoda,Rapid,138056,Petrol,Manual,Tamil Nadu,10560.0,475000.0
2018,Renault,Kwid,51583,Petrol,Manual,Delhi,3910.0,221000.0
2018,Honda,BR-V,69122,Petrol,Manual,Telangana,10454.0,592000.0
2022,Maruti,Alto,30408,Petrol,Manual,Haryana,5521.0,313000.0
2017,Hyundai,Grand i10,81878,CNG,Manual,Haryana,9033.0,343000.0
2023,Maruti,Eeco,1621,Petrol,Manual,West Bengal,8162.0,462000.0
2015,Volkswagen,Polo,138864,Petrol,Auto,Maharashtra,10274.0,390000.0
2025,Maruti,Swift,5587,Petrol,Auto,Karnataka,14500.0,847000.0
2014,Maruti,Celerio,50314,Petrol,Auto,Karnataka,8769.0,264000.0
2016,Volkswagen,Polo,129229,Petrol,Auto,Gujarat,9015.0,405000.0
2017,Tata,Tiago,74070,Petrol,Manual,Gujarat,5754.0,294000.0
2017,Honda,WR-V,135751,Petrol,Manual,Tamil Nadu,9009.0,405000.0
2022,Renault,TRIBER,28081,Petrol,Auto,Maharashtra,8650.0,490000.0
2017,Hyundai,Creta,45351,Petrol,Auto,Karnataka,14193.0,726000.0
2021,Renault,Kwid,28245,Petrol,Manual,Gujarat,5364.0,304000.0
2021,Maruti,S PRESSO,90554,CNG,Manual,Maharashtra,5667.0,321000.0
2017,Hyundai,Elite i20,60451,Petrol,Manual,Haryana,7273.0,372000.0
2017,Mahindra,XUV500,94851,Diesel,Manual,Gujarat,11291.0,508000.0
2016,Hyundai,Grand i10,83375,Petrol,Manual,Maharashtra,7808.0,351000.0
2023,Nissan,MAGNITE,27930,Petrol,Manual,Rajasthan,9179.0,520000.0
2016,Maruti,Swift,57222,Petrol,Manual,Delhi,6340.0,285000.0
2019,Datsun,Go,31633,Petrol,Manual,Uttar Pradesh,5031.0,285000.0
2018,Hyundai,Elite i20,47145,Petrol,Manual,Delhi,7393.0,419000.0
2018,Hyundai,New Elantra,54355,Diesel,Auto,Bihar,15178.0,776000.0
2019,Honda,Amaze,76678,Petrol,Auto,Gujarat,8032.0,455000.0
2014,Hyundai,Eon,47220,Petrol,Manual,Kerala,4092.0,123000.0
2020,Honda,Amaze,115246,Diesel,Manual,Telangana,11554.0,519000.0
2013,Maruti,Swift Dzire,15195,Diesel,Manual,Andhra Pradesh,33809.0,381000.0
2022,Maruti,New Wagon-R,27107,Petrol,Manual,Bihar,9003.0,510000.0
2018,Honda,City,38846,Petrol,Auto,Karnataka,11651.0,660000.0
2018,Honda,WR-V,37015,Petrol,Manual,Delhi,7238.0,410000.0
2021,Maruti,New Wagon-R,17277,Petrol,Manual,Gujarat,7242.0,410000.0
2015,Hyundai,Creta,88122,Diesel,Manual,Maharashtra,19862.0,598000.0
2022,Renault,TRIBER,101614,Petrol,Manual,Haryana,8204.0,369000.0
2021,Tata,NEXON,60176,Petrol,Manual,Haryana,9695.0,549000.0
